full_name,first_name,last_name,height
Aubrey MORRIS,Aubrey,MORRIS,162.56849323731663
Rose HALLY,Rose,HALLY,168.90781714256332
Josefina GRAY,Josefina,GRAY,156.87441297276817
Gertrude OVERTON,Gertrude,OVERTON,171.48775153500216
Lisa JOHNSON,Lisa,JOHNSON,152.78982615000646
Gail DUSSEAULT,Gail,DUSSEAULT,157.82629068273417
Christina BENEDICT,Christina,BENEDICT,159.11463807240662
Destiny EGERT,Destiny,EGERT,159.51609370178406
Mattie HARARI,Mattie,HARARI,158.22772592125884
Carol VIVIO,Carol,VIVIO,152.5800368888442
Lisa WATSON,Lisa,WATSON,160.10361703124187
Amelia SEITZ,Amelia,SEITZ,163.29334243134022
Clara SOTELO,Clara,SOTELO,156.277100006179
Maude MERRY,Maude,MERRY,161.0342252447615
Freda REDDY,Freda,REDDY,165.84567800962353
Laverne QUINONES,Laverne,QUINONES,164.91832080260366
Latanya THOMPSON,Latanya,THOMPSON,170.26364486129657
Christina CRAVER,Christina,CRAVER,174.66312447420506
Linda LIE,Linda,LIE,152.35826226141324
Mary SPALLER,Mary,SPALLER,160.06153354592385
Vicki NIMS,Vicki,NIMS,155.2136894804645
Zola BUI,Zola,BUI,161.5085678513494
Margaret HINZE,Margaret,HINZE,174.7248611934998
Julie WAGY,Julie,WAGY,160.44645735429768
David WOODY,David,WOODY,159.17544276021192
Rachel GARNER,Rachel,GARNER,151.36777955183805
Bertha COLLINS,Bertha,COLLINS,168.1961668409846
Stella REED,Stella,REED,166.76276553310367
Janie TAYLOR,Janie,TAYLOR,162.16647708031516
Cheryl BARTRAM,Cheryl,BARTRAM,167.16482746323308
Gertrude VANDERGRIFF,Gertrude,VANDERGRIFF,160.55090818856607
Sarah WILSON,Sarah,WILSON,161.32377074590136
Elizabeth PEREZ,Elizabeth,PEREZ,170.34431414401593
Ann SUM,Ann,SUM,156.3591504368972
Barbara NORTON,Barbara,NORTON,164.84938569694526
Delores MOE,Delores,MOE,173.76336768624222
Charlotte MARTIN,Charlotte,MARTIN,157.17430316922594
Mary BAUGHMAN,Mary,BAUGHMAN,169.17210102325186
Ethel CANTERBURY,Ethel,CANTERBURY,168.6542984471833
Barbara SHANE,Barbara,SHANE,164.06109164949916
Lee SMITH,Lee,SMITH,165.70887411220446
Rose YOUNG,Rose,YOUNG,172.28942444608924
Flora TIMBERLAKE,Flora,TIMBERLAKE,165.69886306648132
Holly WHITLOCK,Holly,WHITLOCK,170.6722994050975
Mary BAYS,Mary,BAYS,159.28428186381998
Bonnie KARPER,Bonnie,KARPER,156.06549534120967
Vesta JAY,Vesta,JAY,162.77610836751296
Mary BEAL,Mary,BEAL,171.95730248672214
Martha JENKINS,Martha,JENKINS,162.3710555509627
Erlene LOMBARDO,Erlene,LOMBARDO,158.5724096963739
Thyra MCGUIRE,Thyra,MCGUIRE,151.26812762819605
April SHACKLEFORD,April,SHACKLEFORD,160.27463427213547
Alberta WILKINSON,Alberta,WILKINSON,170.29987767452926
Melissa MCFEE,Melissa,MCFEE,163.8290822946354
Linda PATTERSON,Linda,PATTERSON,175.59998231181885
Mary STEGENGA,Mary,STEGENGA,174.47238040547435
Louise WU,Louise,WU,162.63901630962678
Frances OKA,Frances,OKA,169.4073212453961
Teresa PEDRAZA,Teresa,PEDRAZA,168.54032717352342
Eleanor JOINER,Eleanor,JOINER,163.5886732427322
Carol SAVILLE,Carol,SAVILLE,159.51232820732483
Brittney MCCANTS,Brittney,MCCANTS,171.11680714228
Tara MARTINEZ,Tara,MARTINEZ,154.24218935861964
Minnie SCHWARZ,Minnie,SCHWARZ,177.07396400511266
Caitlin RAFFERTY,Caitlin,RAFFERTY,156.90476614910716
Virginia ROYSTER,Virginia,ROYSTER,160.82617900528737
Christie CAMP,Christie,CAMP,175.3694887190938
Nellie JUSTICE,Nellie,JUSTICE,163.59831340808034
Dorothea BRAUN,Dorothea,BRAUN,151.22486491318634
Ashley VALLEJO,Ashley,VALLEJO,164.72334020556139
Mary HELTON,Mary,HELTON,166.17242989968094
Daisha HERNANDEZ,Daisha,HERNANDEZ,171.89223386128518
Gail BRANDES,Gail,BRANDES,152.6008549845895
Melissa RUSH,Melissa,RUSH,163.83783319971198
Lorene HODGES,Lorene,HODGES,177.81890895333146
Rachel KELLER,Rachel,KELLER,166.32023309396112
Ida ALVEY,Ida,ALVEY,177.25767822520106
Margaret LEE,Margaret,LEE,170.71749439129852
Virginia CHO,Virginia,CHO,153.70660866941006
Mary CHILDRESS,Mary,CHILDRESS,156.17110349419403
Kristina RILEY,Kristina,RILEY,162.6205571018838
Teresa MORRISON,Teresa,MORRISON,168.82951669732367
Alice ORTIZ,Alice,ORTIZ,173.1240603802811
Helen LUCAS,Helen,LUCAS,144.24434471339325
Eleanor CANFIELD,Eleanor,CANFIELD,168.69303163233576
Susan JONES,Susan,JONES,169.87817308840468
Laura KAHLER,Laura,KAHLER,162.9552386521536
Mable DANIELS,Mable,DANIELS,170.0120356778208
Mattie DIETRICH,Mattie,DIETRICH,162.17983765796896
Geraldine SEE,Geraldine,SEE,167.32891856060644
Kelley LESLEY,Kelley,LESLEY,176.26034296396958
Lacey COFFIN,Lacey,COFFIN,163.64015903242392
Cora WANDELL,Cora,WANDELL,170.95645074768808
Mary COMMISSO,Mary,COMMISSO,171.62752791920406
Sadie MARTIN,Sadie,MARTIN,154.1061123263456
Edith GRAHAM,Edith,GRAHAM,157.66575261061854
Pamela SANDERS,Pamela,SANDERS,165.70083627655038
Liddie DARNELL,Liddie,DARNELL,171.29298931086964
Elizabeth FRANCIS,Elizabeth,FRANCIS,164.76615918838405
Lula WILLIAMS,Lula,WILLIAMS,173.77019271376463
Shannon ISOM,Shannon,ISOM,160.01907076655965
Brenda HENGSTLER,Brenda,HENGSTLER,162.77551060639647
Ruth MYERS,Ruth,MYERS,165.29744471081364
Cindy STATEN,Cindy,STATEN,156.40843812440127
Carrie DOAN,Carrie,DOAN,166.28635933405081
Beverly KOTARSKI,Beverly,KOTARSKI,174.1632937528378
Sandra CAGWIN,Sandra,CAGWIN,154.31987765740976
Kaleigh PRATT,Kaleigh,PRATT,165.67753536906397
Gertie ADAMS,Gertie,ADAMS,171.65352360827077
Marian PRECIADO,Marian,PRECIADO,156.5232551264011
Mary LANG,Mary,LANG,164.52674245885174
Cathy HEWLETT,Cathy,HEWLETT,166.97218357109463
Ellen MALLONEE,Ellen,MALLONEE,157.34494572236005
Mariah RICKERT,Mariah,RICKERT,157.47396752105803
Kristine DENISON,Kristine,DENISON,165.31750956016782
Stacie ALARCON,Stacie,ALARCON,175.61868868686895
Sandra DANIELS,Sandra,DANIELS,164.0377953788999
Alberta KREUZER,Alberta,KREUZER,169.0040558449433
Melissa SUAREZ,Melissa,SUAREZ,167.90845123756026
Shirley IHRIG,Shirley,IHRIG,159.4380048712729
Amelia MARSH,Amelia,MARSH,159.8319555844469
Dorothy BRUSCO,Dorothy,BRUSCO,154.84437398342425
Adell AGUIRRE,Adell,AGUIRRE,178.54013887485397
Mari VINES,Mari,VINES,174.7907154095821
Lena CHERRY,Lena,CHERRY,157.1074004447109
Daphne GULIZIA,Daphne,GULIZIA,171.88788925256935
Henrietta CARRELL,Henrietta,CARRELL,161.5669809310773
Evelyn ALVARADO,Evelyn,ALVARADO,153.43636776519045
Sarah THOMAS,Sarah,THOMAS,172.06446366012185
Sarah RAYNE,Sarah,RAYNE,158.0214749686309
Linda WRENN,Linda,WRENN,180.6245300934043
Rose DESMEDT,Rose,DESMEDT,162.47756000909118
Henrietta LEWIS,Henrietta,LEWIS,170.09313469752567
Anne ANDERSON,Anne,ANDERSON,170.7804091798893
Barbara ALBERTZ,Barbara,ALBERTZ,160.11556087756347
Geraldine PAULY,Geraldine,PAULY,146.48067641834942
Bessie CANIZALES,Bessie,CANIZALES,155.10370366972606
Natalie WALSH,Natalie,WALSH,157.0009072690167
Mildred LASKA,Mildred,LASKA,162.0064684190542
Annabella DUNHAM,Annabella,DUNHAM,166.9060668648076
Rosa HULL,Rosa,HULL,169.25119995712814
Rachel FLORESCU,Rachel,FLORESCU,165.28362970672396
Sarah SAWDY,Sarah,SAWDY,148.8359007989579
Barbara SMITH,Barbara,SMITH,166.66710133852263
Phoebe WHITTENBURG,Phoebe,WHITTENBURG,165.89968079444805
Belinda MATTESON,Belinda,MATTESON,156.6848086081665
Nannie TOMLINSON,Nannie,TOMLINSON,173.19902878338675
Jaclyn HARVEY,Jaclyn,HARVEY,156.63261157813335
Dorothy RAMOS,Dorothy,RAMOS,162.55891234512916
Hallie BULLOCK,Hallie,BULLOCK,170.59393406495008
Henrietta WHITE,Henrietta,WHITE,159.85350924898648
Brandi HERNANDEZ,Brandi,HERNANDEZ,180.0388918181486
Ann LATU,Ann,LATU,171.38706268222978
Pearl GRISSETT,Pearl,GRISSETT,167.1692996102933
Mollie CANNON,Mollie,CANNON,153.03791395450114
Joan FALK,Joan,FALK,171.21767811666442
Mary FERNANDEZ,Mary,FERNANDEZ,161.77403375517986
Annie CASANOVA,Annie,CASANOVA,166.00719628921442
Joanne SMITH,Joanne,SMITH,164.25470517612789
Nina DAVIDSON,Nina,DAVIDSON,158.70847350116262
Kathryn KRUGER,Kathryn,KRUGER,155.4523467726364
Kristen SARA,Kristen,SARA,157.1983715325563
Jacqueline SULLIVAN,Jacqueline,SULLIVAN,178.5864530663584
Charlotte CHAMPION,Charlotte,CHAMPION,168.9272868939349
Aileen BAIRD,Aileen,BAIRD,163.10107950566237
Elsie CHAVEZ,Elsie,CHAVEZ,154.2986324476093
Mabel GOODING,Mabel,GOODING,170.03421715574314
Sharon SMITH,Sharon,SMITH,156.6469987635237
Esther LOWERY,Esther,LOWERY,172.44124361607578
Daisy UY,Daisy,UY,168.44418440824674
Josephine FORD,Josephine,FORD,154.30478034838498
Vivian LLANAS,Vivian,LLANAS,173.28758750643624
Billie BALDWIN,Billie,BALDWIN,167.42037981982722
Rosa BANUELOS,Rosa,BANUELOS,161.69267200577107
Ella ASHLEY,Ella,ASHLEY,175.58109210476977
Margaret RUSK,Margaret,RUSK,155.03257874210738
Elisabeth CAMPBELL,Elisabeth,CAMPBELL,154.65379760395885
Latasha WALKER,Latasha,WALKER,165.72800538058186
Jamie GASPERINO,Jamie,GASPERINO,180.43587520192267
Mandy LEWIS,Mandy,LEWIS,167.47027665327235
Donita BRANCH,Donita,BRANCH,171.12946819759068
Rebecca MOTE,Rebecca,MOTE,157.84994423411595
Traci SNYDER,Traci,SNYDER,165.35408971747609
Mary SIPES,Mary,SIPES,172.9723133741673
Cathy WENSEL,Cathy,WENSEL,168.70853706050147
Ethel MERRILL,Ethel,MERRILL,167.18297287791063
Barbara STREET,Barbara,STREET,170.85976159463291
Lillian MANCINI,Lillian,MANCINI,167.61785286519998
Vicky HUDSON,Vicky,HUDSON,159.989970671151
Sara DOWNES,Sara,DOWNES,174.39344177363583
Amber HONEYCUTT,Amber,HONEYCUTT,172.28666165384305
Evelyn MORALES,Evelyn,MORALES,158.01002108192154
Connie ZANDER,Connie,ZANDER,167.0209030868245
Genevieve PEGUERO,Genevieve,PEGUERO,164.84771396357073
Thelma HAMMETT,Thelma,HAMMETT,160.08405024192058
Catherine JOHN,Catherine,JOHN,160.6819755682882
Daisy QUINTERO,Daisy,QUINTERO,163.53302307011347
Winona JACKSON,Winona,JACKSON,158.5161520657057
Emma ARMSTRONG,Emma,ARMSTRONG,172.44332025787602
Dolores HERNANDEZ,Dolores,HERNANDEZ,153.76154500897744
Kimberly GAUTIER,Kimberly,GAUTIER,164.23241563798302
Anna NIELSEN,Anna,NIELSEN,162.12837506540185
Ava KNIGHT,Ava,KNIGHT,162.79526537775678
Emma KINDER,Emma,KINDER,169.12516525178748
Ruth REEVES,Ruth,REEVES,163.49834310689153
Judy METOTT,Judy,METOTT,175.47768805202685
Erin WOODRUFF,Erin,WOODRUFF,174.36179589683917
Mary LACK,Mary,LACK,171.96968765773684
Edna STANWIX,Edna,STANWIX,159.64826955604647
Cara WATSON,Cara,WATSON,163.0702647225262
Selma HOOEY,Selma,HOOEY,158.20669630718393
Bertha SMITH,Bertha,SMITH,164.30502054795662
Cora FERRO,Cora,FERRO,165.16280412650516
Katie GONSALVES,Katie,GONSALVES,158.53426868783282
Ann MAX,Ann,MAX,165.33167302669403
Dorothy SCHIFFER,Dorothy,SCHIFFER,164.38098587117736
Thelma BARRAGAN,Thelma,BARRAGAN,160.70190853653102
Robyn YIN,Robyn,YIN,169.84439496479004
Zula LONG,Zula,LONG,171.8129460268295
Charmaine DEAN,Charmaine,DEAN,161.71234681286182
Louise VICKERY,Louise,VICKERY,167.8683723597536
Carolyn FORSBERG,Carolyn,FORSBERG,163.53258192811202
Erin KUHNKE,Erin,KUHNKE,166.57880741283333
Elizabeth MORGAN,Elizabeth,MORGAN,172.45821620636954
Sharon BAGGETT,Sharon,BAGGETT,182.11471007555642
Pearl BILLMEIER,Pearl,BILLMEIER,160.66683012677663
Daisy CARTER,Daisy,CARTER,167.4511773935815
Cheryl HOSLEY,Cheryl,HOSLEY,160.7194626028722
Catherine LEIFHEIT,Catherine,LEIFHEIT,158.60792665765925
Constance KANE,Constance,KANE,167.71010018178515
Phyllis MARTINEZ,Phyllis,MARTINEZ,162.84850992718066
Alvina PETERSEN,Alvina,PETERSEN,156.07444702557612
Dorothy CONRAD,Dorothy,CONRAD,146.01130779212173
Dawn MOORE,Dawn,MOORE,162.48344086374482
Ruth THOMAS,Ruth,THOMAS,166.4701261304471
Nancy SMITH,Nancy,SMITH,168.92754072883127
Bobbie JONES,Bobbie,JONES,159.77673339247326
Ashley LOPEZ,Ashley,LOPEZ,157.57321437329736
Lana DELGADO,Lana,DELGADO,164.9115701101916
Teena SMITH,Teena,SMITH,179.35954474570244
Jane SISSEL,Jane,SISSEL,157.5663586961245
Priscilla LIM,Priscilla,LIM,169.2980137632205
Marlene WILTZ,Marlene,WILTZ,174.67648228704718
Mary SMITH,Mary,SMITH,169.9984039048271
Laura PATRICK,Laura,PATRICK,166.3195583786107
Andrea CLARK,Andrea,CLARK,162.2943845903055
Amanda HOLLAND,Amanda,HOLLAND,168.6604073909001
Sarah GONZALEZ,Sarah,GONZALEZ,157.91045293695396
Edith DARLEY,Edith,DARLEY,165.88683796125034
Denise REYES,Denise,REYES,167.67125346882946
Minnie CARNEY,Minnie,CARNEY,161.5690085556822
Marion WHITE,Marion,WHITE,158.00815744280396
Sandra JOHNSON,Sandra,JOHNSON,165.13780837432455
Ellen BARRAGAN,Ellen,BARRAGAN,158.6621408633408
Lauren WALKER,Lauren,WALKER,168.09948258360606
Carri CEDENO,Carri,CEDENO,154.19356648726767
Ida ROBINS,Ida,ROBINS,160.136025639768
Mary SCHENBERG,Mary,SCHENBERG,176.83992482131907
Christine DOBBS,Christine,DOBBS,161.51412643021393
Latonya HIRE,Latonya,HIRE,159.9625291166436
Sophie KNUDSON,Sophie,KNUDSON,159.80037891040283
Linda WOOTEN,Linda,WOOTEN,157.0792211402109
Mary LYNCH,Mary,LYNCH,158.68570037216472
Marion POWELL,Marion,POWELL,158.65864111485513
Mary SANCHEZ,Mary,SANCHEZ,174.22025103730175
Annie THOU,Annie,THOU,166.35691105081105
Rebecca AMEND,Rebecca,AMEND,162.46507569569127
Sallie AVON,Sallie,AVON,171.25486541234045
Ava MCGEE,Ava,MCGEE,159.80190326544766
Helen CORTEZ,Helen,CORTEZ,168.85703948978446
Della STARKS,Della,STARKS,172.12002378993267
Diana EASTON,Diana,EASTON,171.01374598620458
Juanita TANDY,Juanita,TANDY,172.01384118833863
Teresa FLORES,Teresa,FLORES,164.25648542338757
Frances SHOTLIFF,Frances,SHOTLIFF,163.50882385499042
Minnie MOORE,Minnie,MOORE,166.2765190262528
Michelle BROWN,Michelle,BROWN,171.0054873571259
Malia MORRIS,Malia,MORRIS,170.12208295579475
Mary ORNDORFF,Mary,ORNDORFF,160.5827836603989
Connie MENESES,Connie,MENESES,156.69476621526448
Eva MARKER,Eva,MARKER,160.43905906544367
Karen WONG,Karen,WONG,156.88051800868175
Lena HONG,Lena,HONG,158.1322564587432
Marguerite GRANT,Marguerite,GRANT,173.23862956399861
Catherine TICHENOR,Catherine,TICHENOR,167.8350747342791
Nichole OST,Nichole,OST,174.39181258352784
Alpha MORRIS,Alpha,MORRIS,170.7907515556367
Tianna CANO,Tianna,CANO,173.55739317417041
Noelia INGRAM,Noelia,INGRAM,154.60518659140664
Jenifer HOOVER,Jenifer,HOOVER,162.07302120884853
Elaine LIPNER,Elaine,LIPNER,161.74654564819147
Jeanette KIM,Jeanette,KIM,165.43761446115286
Tina MORRIS,Tina,MORRIS,165.7470967704744
Judith LOU,Judith,LOU,153.39853021720947
Deliah HUFFSTETLER,Deliah,HUFFSTETLER,156.4723818153478
Annabelle SABEDRA,Annabelle,SABEDRA,176.12308270227805
Mary JOHNSTON,Mary,JOHNSTON,156.34914414338724
Dorothy SMITH,Dorothy,SMITH,164.49104120982187
Ellen WALCZAK,Ellen,WALCZAK,166.63928113612218
Inez YORK,Inez,YORK,173.42235360002712
Sarah CASS,Sarah,CASS,156.4791493661509
Claudia VALENCIA,Claudia,VALENCIA,157.2152824454111
Florence CLEVELAND,Florence,CLEVELAND,175.2477917286322
Betty SCHMIDT,Betty,SCHMIDT,164.1456815104143
Pearl SALINAS,Pearl,SALINAS,152.86685359968902
Amanda WASHBURN,Amanda,WASHBURN,153.98878595874316
Julie SETTEDUCATO,Julie,SETTEDUCATO,159.57252363569978
Vera KING,Vera,KING,160.17417228402658
Lucy HELM,Lucy,HELM,171.3845120859178
Alma BRYANT,Alma,BRYANT,160.17081460180032
Louise WOJACK,Louise,WOJACK,172.9479289744721
Sabrina MOLINA,Sabrina,MOLINA,174.4695557136004
Patsy LANGE,Patsy,LANGE,158.28081948369902
Wendy BREA,Wendy,BREA,167.81070484770186
Dorthy CARLTON,Dorthy,CARLTON,159.9865440545939
Anna KRAMER,Anna,KRAMER,174.9538141510545
Melissa MEACHUM,Melissa,MEACHUM,167.87052872119844
Sophia RAY,Sophia,RAY,167.8071542958582
Emily ORTIZ,Emily,ORTIZ,163.847082172855
Theresa DELCORE,Theresa,DELCORE,169.03170298404936
Violet OCHOA,Violet,OCHOA,175.80246085427413
Ruth CLIFTON,Ruth,CLIFTON,174.79122941664443
Angela RUCINSKI,Angela,RUCINSKI,172.79413916306154
Jo MCLEAREN,Jo,MCLEAREN,172.04485404536373
Estella WILLIAMS,Estella,WILLIAMS,175.4462451251847
Heather HARVEY,Heather,HARVEY,165.81709628614854
Louise WILLIAMS,Louise,WILLIAMS,161.70073377217778
Nadine HALL,Nadine,HALL,169.60072474436032
Elizabeth LEVINE,Elizabeth,LEVINE,165.2560387980355
Erica HILL,Erica,HILL,162.06146778798086
Pearl PANETTA,Pearl,PANETTA,175.3708757598384
Lona RODRIGUEZ,Lona,RODRIGUEZ,165.13411396897706
Laura BRODIE,Laura,BRODIE,156.36079720797972
Linda HERVEY,Linda,HERVEY,171.33071511535871
Joanna CLARK,Joanna,CLARK,155.58126679430197
Judith MARTEN,Judith,MARTEN,166.43570083966594
Debra POLLETTA,Debra,POLLETTA,166.48103608246396
Wilma SPENCER,Wilma,SPENCER,157.1425470588524
Margaret MCCUE,Margaret,MCCUE,172.7180564301103
Cynthia REED,Cynthia,REED,168.08029848677253
Rose SIVARAMAN,Rose,SIVARAMAN,164.62011471780264
Vera VAZQUEZ,Vera,VAZQUEZ,166.17628953571548
Maude HERRERA,Maude,HERRERA,174.3911433339527
Rebecca HEWITT,Rebecca,HEWITT,169.51896289900367
Shanna STOUT,Shanna,STOUT,151.34821784392523
Brylee MILLER,Brylee,MILLER,177.28307550778115
Thelma CARGILL,Thelma,CARGILL,155.97540284658012
Donna BARTON,Donna,BARTON,170.7281291678816
Dixie CALDWELL,Dixie,CALDWELL,177.7844876107866
Joanne RICE,Joanne,RICE,162.6213760938772
Mary FRAGA,Mary,FRAGA,155.1724428626329
Arianna ROCK,Arianna,ROCK,162.2628039316299
Edna KENNEDY,Edna,KENNEDY,155.35125313767514
Kendra ARNESEN,Kendra,ARNESEN,166.6271667778131
Shirley ARQUETTE,Shirley,ARQUETTE,167.8416578508783
Charlotte DELATORRE,Charlotte,DELATORRE,173.7583202063953
Edith REYNOLDS,Edith,REYNOLDS,162.7467097757302
Marcy WOODWORTH,Marcy,WOODWORTH,153.95176116585574
Nancy BALLENTINE,Nancy,BALLENTINE,165.9660834390003
Rebecca RODEFER,Rebecca,RODEFER,160.56955359994845
Mary ARNOLD,Mary,ARNOLD,163.09062620770808
Elva FEREZ,Elva,FEREZ,168.44350802446567
Vivian BOGANY,Vivian,BOGANY,171.38175664314218
Martha GIPSON,Martha,GIPSON,159.23565744893617
Marjorie HARLESS,Marjorie,HARLESS,152.44813300771173
Marjorie HUGGINS,Marjorie,HUGGINS,165.397657444402
Emma HERRICK,Emma,HERRICK,161.25947421582092
Eleanor ZADINA,Eleanor,ZADINA,159.6718655130009
Lacy JELONEK,Lacy,JELONEK,160.03779493441644
Belinda BEAN,Belinda,BEAN,165.01093760672046
Dottie ORDAZ,Dottie,ORDAZ,163.25452456663683
Sophia HILLAND,Sophia,HILLAND,148.11508943176463
Alice HESTER,Alice,HESTER,168.4850116991377
Eva NEANDER,Eva,NEANDER,176.93702005380277
Ella VANCLEAVE,Ella,VANCLEAVE,149.9790556733254
Cecelia HUMPHREYS,Cecelia,HUMPHREYS,159.8773628133616
Paula MEYER,Paula,MEYER,169.42124770065172
Alexia HILL,Alexia,HILL,169.38059699767192
Agnes FLORENDO,Agnes,FLORENDO,176.6264614460008
Susan SLOAN,Susan,SLOAN,172.50770025095778
Nannie CURLEY,Nannie,CURLEY,165.46389089783463
Esther EMERSON,Esther,EMERSON,158.06148322727887
Deborah FOTHERINGHAM,Deborah,FOTHERINGHAM,155.6310159174363
Carole HURLEY,Carole,HURLEY,160.15949576701982
Martha ALVAREZ,Martha,ALVAREZ,168.81282297980454
Ariel STROMAIN,Ariel,STROMAIN,169.0869148287487
Caroline AGUIRRE,Caroline,AGUIRRE,166.2293161100152
Jimmie COLLAZO,Jimmie,COLLAZO,158.19341231028096
Danielle HAGAN,Danielle,HAGAN,164.8004381792463
Elizabeth ROBINSON,Elizabeth,ROBINSON,152.4276723613208
Amelia BURLINGAME,Amelia,BURLINGAME,164.02143354931388
Deanna WEINSTEIN,Deanna,WEINSTEIN,166.83064847251538
Leticia BEYMER,Leticia,BEYMER,172.28968206394651
Laura COLE,Laura,COLE,164.60555415896295
Jessie MICHAEL,Jessie,MICHAEL,157.94724992024575
Mary CREEL,Mary,CREEL,162.55335130165693
Alvena MUNOZ,Alvena,MUNOZ,179.471425734488
Erin CASTILLO,Erin,CASTILLO,171.033409939904
Ann GALINDO,Ann,GALINDO,158.96713308898984
Clara HALL,Clara,HALL,165.7928288001019
Linda ISAACSON,Linda,ISAACSON,162.3970021661005
Caroline LEWIS,Caroline,LEWIS,175.11332129000425
Wendy WILSON,Wendy,WILSON,162.4770680027923
Hazel WELLINGTON,Hazel,WELLINGTON,172.28436266445874
Maria KORENEK,Maria,KORENEK,138.97795637106478
Betty RICHARDSON,Betty,RICHARDSON,166.70620792318394
Joyce ELLIOTT,Joyce,ELLIOTT,155.7704057143773
Stephanie MITCHELL,Stephanie,MITCHELL,157.86939879376447
Melissa MOSER,Melissa,MOSER,170.98946300653708
Peggy MCGEARY,Peggy,MCGEARY,159.26060993615008
Mae SILVA,Mae,SILVA,160.1269420505983
Florence HORTA,Florence,HORTA,162.9918899312229
Patrice MILLER,Patrice,MILLER,161.80221175109196
Myrtle LEWIS,Myrtle,LEWIS,171.04112149525994
Marlene HIGGINS,Marlene,HIGGINS,159.94235236230568
Helen RODRIGUEZ,Helen,RODRIGUEZ,167.48195328387388
Mabel BARKER,Mabel,BARKER,152.77553798685227
Elizabeth FLUHR,Elizabeth,FLUHR,164.96388244736605
Patricia SOMMERVILLE,Patricia,SOMMERVILLE,163.6834258550257
Carmela CAUGHELL,Carmela,CAUGHELL,158.17705241627996
Tracey COOK,Tracey,COOK,175.09676869034598
Linda KHAL,Linda,KHAL,177.339417161821
Dorinda CRUZ,Dorinda,CRUZ,178.6280480001156
Nina HERRING,Nina,HERRING,165.99510899146497
April EDWARDS,April,EDWARDS,158.72873065505286
Elizabeth JUAREZ,Elizabeth,JUAREZ,161.53069207504387
Edna NAJERA,Edna,NAJERA,167.73172424407255
Amanda OUELLETTE,Amanda,OUELLETTE,158.6027401167103
Hannah LINES,Hannah,LINES,161.68474510353778
Stella WHITBY,Stella,WHITBY,168.35221113090546
Judy TODARO,Judy,TODARO,161.10380943217154
Hannah HO,Hannah,HO,156.08679916569386
Linda PEDERSON,Linda,PEDERSON,157.79774602909671
Wilma MCPHERSON,Wilma,MCPHERSON,173.63138229924633
Anna ASHBURN,Anna,ASHBURN,160.48969746018426
Mary BROCK,Mary,BROCK,159.63764532475554
Ashley STAVES,Ashley,STAVES,167.32768428621193
Shyanne MULDROW,Shyanne,MULDROW,174.7287038970788
Sallie SOSA,Sallie,SOSA,169.92891844002241
Helen ANTHONY,Helen,ANTHONY,167.72233472701055
Karin VASQUEZ,Karin,VASQUEZ,157.02948883048418
Alice LEDESMA,Alice,LEDESMA,164.76824208995913
Carole HASKELL,Carole,HASKELL,161.17291088966286
Wanda ZUMBO,Wanda,ZUMBO,167.5723641845939
Winnie VEGA,Winnie,VEGA,165.2265209182331
Amy ROBERTS,Amy,ROBERTS,166.04926045822336
Anna MUNDO,Anna,MUNDO,172.5878751342048
Nancy QUINTERO,Nancy,QUINTERO,163.0196087198705
Pat SHEPARD,Pat,SHEPARD,174.26471972673264
Mary WHITCRAFT,Mary,WHITCRAFT,163.67066066269317
Hazel HUNTER,Hazel,HUNTER,159.46376908494872
Abigail MAXWELL,Abigail,MAXWELL,155.78502796734676
Natasha RAMIREZ,Natasha,RAMIREZ,173.7718488222738
Beulah BROWN,Beulah,BROWN,160.9019720749775
Gladys CONNER,Gladys,CONNER,163.75894198075892
Dorothy BROADHEAD,Dorothy,BROADHEAD,168.3203854145165
Michelle SHEETS,Michelle,SHEETS,165.42258313797217
Rosemary BUDAK,Rosemary,BUDAK,161.79840572274657
Helen NORTHCUTT,Helen,NORTHCUTT,178.27914029421225
Aaliyah PURNELL,Aaliyah,PURNELL,170.44125863231162
Elizabeth JOHNSON,Elizabeth,JOHNSON,165.1960195292882
Kimberly EARY,Kimberly,EARY,155.61811494505466
Daniela FAULKNER,Daniela,FAULKNER,165.7635413275317
Marilyn BLOMGREN,Marilyn,BLOMGREN,169.74036488304205
Brenda TAYLOR,Brenda,TAYLOR,159.06307466808286
Jean RHUE,Jean,RHUE,173.641223720406
Elizabeth WARNER,Elizabeth,WARNER,160.01469023610247
Kate MITCHELL,Kate,MITCHELL,159.58617449297228
Sherry WILSON,Sherry,WILSON,164.3070351969156
Ida ANDRE,Ida,ANDRE,160.55818027844305
Susan MATHES,Susan,MATHES,154.41112104569498
Keri CARLSON,Keri,CARLSON,170.3580863813404
Pamela CULVER,Pamela,CULVER,161.53297234107768
Maggie JOHNSON,Maggie,JOHNSON,176.21658689608677
Justine BACK,Justine,BACK,167.7992139555574
Donna LUNDI,Donna,LUNDI,159.97861137607012
Kaleigh WILSON,Kaleigh,WILSON,172.70052595290502
Betty WAMBOLD,Betty,WAMBOLD,176.5571196356661
Lisa CANIZALES,Lisa,CANIZALES,167.64139580462472
Kristen RIVERA,Kristen,RIVERA,170.00547318105623
Janice HOLZMACHER,Janice,HOLZMACHER,175.99138250368478
Brittany PINEDA,Brittany,PINEDA,165.19312292218663
Lisa DUTTON,Lisa,DUTTON,166.47776305657277
Margaret KACZMARSKI,Margaret,KACZMARSKI,163.75314761547676
